state,year,month,medium,political_lean,diet_threshold,partisanship_scenario,age_group,value
OR,2015,3,tv,R,50,lenient,25-34,10.851
OR,2015,4,tv,R,50,lenient,25-34,14.468
OR,2015,1,online,L,50,lenient,25-34,1.4468
OR,2015,2,online,L,50,lenient,25-34,2.8936
OR,2015,3,online,L,50,lenient,25-34,4.3404
OR,2015,4,online,L,50,lenient,25-34,5.7872
OR,2015,1,online,R,50,lenient,25-34,0.7234
OR,2015,2,online,R,50,lenient,25-34,1.4468
OR,2015,3,online,R,50,lenient,25-34,2.1702
OR,2015,4,online,R,50,lenient,25-34,2.8936
OR,2015,1,tv,L,50,strict,25-34,6.94464
OR,2015,2,tv,L,50,strict,25-34,14.17864
OR,2015,3,tv,L,50,strict,25-34,21.41264
OR,2015,4,tv,L,50,strict,25-34,28.64664
OR,2015,1,tv,R,50,strict,25-34,3.32764
OR,2015,2,tv,R,50,strict,25-34,6.94464
OR,2015,3,tv,R,50,strict,25-34,10.56164
OR,2015,4,tv,R,50,strict,25-34,14.17864
OR,2015,1,online,L,50,strict,25-34,1.15744
OR,2015,2,online,L,50,strict,25-34,2.60424
OR,2015,3,online,L,50,strict,25-34,4.05104
OR,2015,4,online,L,50,strict,25-34,5.49784
OR,2015,1,online,R,50,strict,25-34,0.43404
OR,2015,2,online,R,50,strict,25-34,1.15744
OR,2015,3,online,R,50,strict,25-34,1.88084
OR,2015,4,online,R,50,strict,25-34,2.60424
OR,2015,1,tv,L,75,lenient,25-34,5.0638
OR,2015,2,tv,L,75,lenient,25-34,12.2978
OR,2015,3,tv,L,75,lenient,25-34,19.5318
OR,2015,4,tv,L,75,lenient,25-34,26.7658
OR,2015,1,tv,R,75,lenient,25-34,1.4468
OR,2015,2,tv,R,75,lenient,25-34,5.0638
OR,2015,3,tv,R,75,lenient,25-34,8.6808
OR,2015,4,tv,R,75,lenient,25-34,12.2978
OR,2015,1,online,L,75,lenient,25-34,0.7234
OR,2015,2,online,L,75,lenient,25-34,2.1702
OR,2015,3,online,L,75,lenient,25-34,3.617
OR,2015,4,online,L,75,lenient,25-34,5.0638
OR,2015,1,online,R,75,lenient,25-34,0.3617
OR,2015,2,online,R,75,lenient,25-34,0.7234
OR,2015,3,online,R,75,lenient,25-34,1.4468
OR,2015,4,online,R,75,lenient,25-34,2.1702
OR,2015,1,tv,L,75,strict,25-34,4.77444
OR,2015,2,tv,L,75,strict,25-34,12.00844
OR,2015,3,tv,L,75,strict,25-34,19.24244
OR,2015,4,tv,L,75,strict,25-34,26.47644
OR,2015,1,tv,R,75,strict,25-34,1.15744
OR,2015,2,tv,R,75,strict,25-34,4.77444
OR,2015,3,tv,R,75,strict,25-34,8.39144
OR,2015,4,tv,R,75,strict,25-34,12.00844
OR,2015,1,online,L,75,strict,25-34,0.43404
OR,2015,2,online,L,75,strict,25-34,1.88084
OR,2015,3,online,L,75,strict,25-34,3.32764
OR,2015,4,online,L,75,strict,25-34,4.77444
OR,2015,1,online,R,75,strict,25-34,0.07234
OR,2015,2,online,R,75,strict,25-34,0.43404
OR,2015,3,online,R,75,strict,25-34,1.15744
OR,2015,4,online,R,75,strict,25-34,1.88084
PA,2015,1,tv,L,50,lenient,25-34,7.08932
PA,2015,2,tv,L,50,lenient,25-34,14.32332
PA,2015,3,tv,L,50,lenient,25-34,21.55732
PA,2015,4,tv,L,50,lenient,25-34,28.79132
PA,2015,1,tv,R,50,lenient,25-34,3.47232
PA,2015,2,tv,R,50,lenient,25-34,7.08932
PA,2015,3,tv,R,50,lenient,25-34,10.70632
PA,2015,4,tv,R,50,lenient,25-34,14.32332
PA,2015,1,online,L,50,lenient,25-34,1.30212
PA,2015,2,online,L,50,lenient,25-34,2.74892
PA,2015,3,online,L,50,lenient,25-34,4.19572
PA,2015,4,online,L,50,lenient,25-34,5.64252
PA,2015,1,online,R,50,lenient,25-34,0.57872
PA,2015,2,online,R,50,lenient,25-34,1.30212
PA,2015,3,online,R,50,lenient,25-34,2.02552
PA,2015,4,online,R,50,lenient,25-34,2.74892
PA,2015,1,tv,L,50,strict,25-34,6.79996
PA,2015,2,tv,L,50,strict,25-34,14.03396
PA,2015,3,tv,L,50,strict,25-34,21.26796
PA,2015,4,tv,L,50,strict,25-34,28.50196
PA,2015,1,tv,R,50,strict,25-34,3.18296
PA,2015,2,tv,R,50,strict,25-34,6.79996
PA,2015,3,tv,R,50,strict,25-34,10.41696
PA,2015,4,tv,R,50,strict,25-34,14.03396
PA,2015,1,online,L,50,strict,25-34,1.01276
PA,2015,2,online,L,50,strict,25-34,2.45956
PA,2015,3,online,L,50,strict,25-34,3.90636
PA,2015,4,online,L,50,strict,25-34,5.35316
PA,2015,1,online,R,50,strict,25-34,0.28936
PA,2015,2,online,R,50,strict,25-34,1.01276
PA,2015,3,online,R,50,strict,25-34,1.73616
PA,2015,4,online,R,50,strict,25-34,2.45956
PA,2015,1,tv,L,75,lenient,25-34,4.91912
PA,2015,2,tv,L,75,lenient,25-34,12.15312
PA,2015,3,tv,L,75,lenient,25-34,19.38712
PA,2015,4,tv,L,75,lenient,25-34,26.62112
PA,2015,1,tv,R,75,lenient,25-34,1.30212
PA,2015,2,tv,R,75,lenient,25-34,4.91912
PA,2015,3,tv,R,75,lenient,25-34,8.53612
PA,2015,4,tv,R,75,lenient,25-34,12.15312
PA,2015,1,online,L,75,lenient,25-34,0.57872
PA,2015,2,online,L,75,lenient,25-34,2.02552
PA,2015,3,online,L,75,lenient,25-34,3.47232
PA,2015,4,online,L,75,lenient,25-34,4.91912
PA,2015,1,online,R,75,lenient,25-34,0.21702
PA,2015,2,online,R,75,lenient,25-34,0.57872
PA,2015,3,online,R,75,lenient,25-34,1.30212
PA,2015,4,online,R,75,lenient,25-34,2.02552
PA,2015,1,tv,L,75,strict,25-34,4.62976
PA,2015,2,tv,L,75,strict,25-34,11.86376
PA,2015,3,tv,L,75,strict,25-34,19.09776
PA,2015,4,tv,L,75,strict,25-34,26.33176
PA,2015,1,tv,R,75,strict,25-34,1.01276
PA,2015,2,tv,R,75,strict,25-34,4.62976
PA,2015,3,tv,R,75,strict,25-34,8.24676
PA,2015,4,tv,R,75,strict,25-34,11.86376
PA,2015,1,online,L,75,strict,25-34,0.28936
PA,2015,2,online,L,75,strict,25-34,1.73616
PA,2015,3,online,L,75,strict,25-34,3.18296
PA,2015,4,online,L,75,strict,25-34,4.62976
PA,2015,1,online,R,75,strict,25-34,0
PA,2015,2,online,R,75,strict,25-34,0.28936
PA,2015,3,online,R,75,strict,25-34,1.01276
PA,2015,4,online,R,75,strict,25-34,1.73616
RI,2015,1,tv,L,50,lenient,25-34,7.234
RI,2015,2,tv,L,50,lenient,25-34,14.468
RI,2015,3,tv,L,50,lenient,25-34,21.702
RI,2015,4,tv,L,50,lenient,25-34,28.936
RI,2015,1,tv,R,50,lenient,25-34,3.617
RI,2015,2,tv,R,50,lenient,25-34,7.234
RI,2015,3,tv,R,50,lenient,25-34,10.851
RI,2015,4,tv,R,50,lenient,25-34,14.468
RI,2015,1,online,L,50,lenient,25-34,1.4468
RI,2015,2,online,L,50,lenient,25-34,2.8936
RI,2015,3,online,L,50,lenient,25-34,4.3404
RI,2015,4,online,L,50,lenient,25-34,5.7872
RI,2015,1,online,R,50,lenient,25-34,0.7234
RI,2015,2,online,R,50,lenient,25-34,1.4468
RI,2015,3,online,R,50,lenient,25-34,2.1702
RI,2015,4,online,R,50,lenient,25-34,2.8936
RI,2015,1,tv,L,50,strict,25-34,6.94464
RI,2015,2,tv,L,50,strict,25-34,14.17864
RI,2015,3,tv,L,50,strict,25-34,21.41264
RI,2015,4,tv,L,50,strict,25-34,28.64664
RI,2015,1,tv,R,50,strict,25-34,3.32764
RI,2015,2,tv,R,50,strict,25-34,6.94464
RI,2015,3,tv,R,50,strict,25-34,10.56164
RI,2015,4,tv,R,50,strict,25-34,14.17864
RI,2015,1,online,L,50,strict,25-34,1.15744
RI,2015,2,online,L,50,strict,25-34,2.60424
RI,2015,3,online,L,50,strict,25-34,4.05104
RI,2015,4,online,L,50,strict,25-34,5.49784
RI,2015,1,online,R,50,strict,25-34,0.43404
RI,2015,2,online,R,50,strict,25-34,1.15744
RI,2015,3,online,R,50,strict,25-34,1.88084
RI,2015,4,online,R,50,strict,25-34,2.60424
RI,2015,1,tv,L,75,lenient,25-34,5.0638
RI,2015,2,tv,L,75,lenient,25-34,12.2978
RI,2015,3,tv,L,75,lenient,25-34,19.5318
RI,2015,4,tv,L,75,lenient,25-34,26.7658
RI,2015,1,tv,R,75,lenient,25-34,1.4468
RI,2015,2,tv,R,75,lenient,25-34,5.0638
RI,2015,3,tv,R,75,lenient,25-34,8.6808
RI,2015,4,tv,R,75,lenient,25-34,12.2978
RI,2015,1,online,L,75,lenient,25-34,0.7234
RI,2015,2,online,L,75,lenient,25-34,2.1702
RI,2015,3,online,L,75,lenient,25-34,3.617
RI,2015,4,online,L,75,lenient,25-34,5.0638
RI,2015,1,online,R,75,lenient,25-34,0.3617
RI,2015,2,online,R,75,lenient,25-34,0.7234
RI,2015,3,online,R,75,lenient,25-34,1.4468
RI,2015,4,online,R,75,lenient,25-34,2.1702
RI,2015,1,tv,L,75,strict,25-34,4.77444
RI,2015,2,tv,L,75,strict,25-34,12.00844
RI,2015,3,tv,L,75,strict,25-34,19.24244
RI,2015,4,tv,L,75,strict,25-34,26.47644
RI,2015,1,tv,R,75,strict,25-34,1.15744
RI,2015,2,tv,R,75,strict,25-34,4.77444
RI,2015,3,tv,R,75,strict,25-34,8.39144
RI,2015,4,tv,R,75,strict,25-34,12.00844
RI,2015,1,online,L,75,strict,25-34,0.43404
RI,2015,2,online,L,75,strict,25-34,1.88084
RI,2015,3,online,L,75,strict,25-34,3.32764
RI,2015,4,online,L,75,strict,25-34,4.77444
RI,2015,1,online,R,75,strict,25-34,0.07234
RI,2015,2,online,R,75,strict,25-34,0.43404
RI,2015,3,online,R,75,strict,25-34,1.15744
RI,2015,4,online,R,75,strict,25-34,1.88084
SC,2015,1,tv,L,50,lenient,25-34,7.08932
SC,2015,2,tv,L,50,lenient,25-34,14.32332
SC,2015,3,tv,L,50,lenient,25-34,21.55732
SC,2015,4,tv,L,50,lenient,25-34,28.79132
SC,2015,1,tv,R,50,lenient,25-34,3.47232
SC,2015,2,tv,R,50,lenient,25-34,7.08932
SC,2015,3,tv,R,50,lenient,25-34,10.70632
SC,2015,4,tv,R,50,lenient,25-34,14.32332
SC,2015,1,online,L,50,lenient,25-34,1.30212
SC,2015,2,online,L,50,lenient,25-34,2.74892
SC,2015,3,online,L,50,lenient,25-34,4.19572
SC,2015,4,online,L,50,lenient,25-34,5.64252
SC,2015,1,online,R,50,lenient,25-34,0.57872
SC,2015,2,online,R,50,lenient,25-34,1.30212
SC,2015,3,online,R,50,lenient,25-34,2.02552
SC,2015,4,online,R,50,lenient,25-34,2.74892
SC,2015,1,tv,L,50,strict,25-34,6.79996
SC,2015,2,tv,L,50,strict,25-34,14.03396
SC,2015,3,tv,L,50,strict,25-34,21.26796
SC,2015,4,tv,L,50,strict,25-34,28.50196
SC,2015,1,tv,R,50,strict,25-34,3.18296
SC,2015,2,tv,R,50,strict,25-34,6.79996
SC,2015,3,tv,R,50,strict,25-34,10.41696
SC,2015,4,tv,R,50,strict,25-34,14.03396
SC,2015,1,online,L,50,strict,25-34,1.01276
SC,2015,2,online,L,50,strict,25-34,2.45956
SC,2015,3,online,L,50,strict,25-34,3.90636
SC,2015,4,online,L,50,strict,25-34,5.35316
SC,2015,1,online,R,50,strict,25-34,0.28936
SC,2015,2,online,R,50,strict,25-34,1.01276
SC,2015,3,online,R,50,strict,25-34,1.73616
SC,2015,4,online,R,50,strict,25-34,2.45956
SC,2015,1,tv,L,75,lenient,25-34,4.91912
SC,2015,2,tv,L,75,lenient,25-34,12.15312
SC,2015,3,tv,L,75,lenient,25-34,19.38712
SC,2015,4,tv,L,75,lenient,25-34,26.62112
SC,2015,1,tv,R,75,lenient,25-34,1.30212
SC,2015,2,tv,R,75,lenient,25-34,4.91912
SC,2015,3,tv,R,75,lenient,25-34,8.53612
SC,2015,4,tv,R,75,lenient,25-34,12.15312
SC,2015,1,online,L,75,lenient,25-34,0.57872
SC,2015,2,online,L,75,lenient,25-34,2.02552
SC,2015,3,online,L,75,lenient,25-34,3.47232
SC,2015,4,online,L,75,lenient,25-34,4.91912
SC,2015,1,online,R,75,lenient,25-34,0.21702
SC,2015,2,online,R,75,lenient,25-34,0.57872
SC,2015,3,online,R,75,lenient,25-34,1.30212
SC,2015,4,online,R,75,lenient,25-34,2.02552
SC,2015,1,tv,L,75,strict,25-34,4.62976
SC,2015,2,tv,L,75,strict,25-34,11.86376
SC,2015,3,tv,L,75,strict,25-34,19.09776
SC,2015,4,tv,L,75,strict,25-34,26.33176
SC,2015,1,tv,R,75,strict,25-34,1.01276
SC,2015,2,tv,R,75,strict,25-34,4.62976
SC,2015,3,tv,R,75,strict,25-34,8.24676
SC,2015,4,tv,R,75,strict,25-34,11.86376
SC,2015,1,online,L,75,strict,25-34,0.28936
SC,2015,2,online,L,75,strict,25-34,1.73616
SC,2015,3,online,L,75,strict,25-34,3.18296
SC,2015,4,online,L,75,strict,25-34,4.62976
SC,2015,1,online,R,75,strict,25-34,0
SC,2015,2,online,R,75,strict,25-34,0.28936
SC,2015,3,online,R,75,strict,25-34,1.01276
SC,2015,4,online,R,75,strict,25-34,1.73616
SD,2015,1,tv,L,50,lenient,25-34,7.234
SD,2015,2,tv,L,50,lenient,25-34,14.468
SD,2015,3,tv,L,50,lenient,25-34,21.702
SD,2015,4,tv,L,50,lenient,25-34,28.936
SD,2015,1,tv,R,50,lenient,25-34,3.617
SD,2015,2,tv,R,50,lenient,25-34,7.234
SD,2015,3,tv,R,50,lenient,25-34,10.851
SD,2015,4,tv,R,50,lenient,25-34,14.468
SD,2015,1,online,L,50,lenient,25-34,1.4468
SD,2015,2,online,L,50,lenient,25-34,2.8936
SD,2015,3,online,L,50,lenient,25-34,4.3404
SD,2015,4,online,L,50,lenient,25-34,5.7872
SD,2015,1,online,R,50,lenient,25-34,0.7234
SD,2015,2,online,R,50,lenient,25-34,1.4468
SD,2015,3,online,R,50,lenient,25-34,2.1702
SD,2015,4,online,R,50,lenient,25-34,2.8936
SD,2015,1,tv,L,50,strict,25-34,6.94464
SD,2015,2,tv,L,50,strict,25-34,14.17864
SD,2015,3,tv,L,50,strict,25-34,21.41264
SD,2015,4,tv,L,50,strict,25-34,28.64664
SD,2015,1,tv,R,50,strict,25-34,3.32764
SD,2015,2,tv,R,50,strict,25-34,6.94464
SD,2015,3,tv,R,50,strict,25-34,10.56164
SD,2015,4,tv,R,50,strict,25-34,14.17864
SD,2015,1,online,L,50,strict,25-34,1.15744
SD,2015,2,online,L,50,strict,25-34,2.60424
SD,2015,3,online,L,50,strict,25-34,4.05104
SD,2015,4,online,L,50,strict,25-34,5.49784
SD,2015,1,online,R,50,strict,25-34,0.43404
SD,2015,2,online,R,50,strict,25-34,1.15744
SD,2015,3,online,R,50,strict,25-34,1.88084
SD,2015,4,online,R,50,strict,25-34,2.60424
SD,2015,1,tv,L,75,lenient,25-34,5.0638
SD,2015,2,tv,L,75,lenient,25-34,12.2978
SD,2015,3,tv,L,75,lenient,25-34,19.5318
SD,2015,4,tv,L,75,lenient,25-34,26.7658
SD,2015,1,tv,R,75,lenient,25-34,1.4468
SD,2015,2,tv,R,75,lenient,25-34,5.0638
SD,2015,3,tv,R,75,lenient,25-34,8.6808
SD,2015,4,tv,R,75,lenient,25-34,12.2978
SD,2015,1,online,L,75,lenient,25-34,0.7234
SD,2015,2,online,L,75,lenient,25-34,2.1702
SD,2015,3,online,L,75,lenient,25-34,3.617
SD,2015,4,online,L,75,lenient,25-34,5.0638
SD,2015,1,online,R,75,lenient,25-34,0.3617
SD,2015,2,online,R,75,lenient,25-34,0.7234
SD,2015,3,online,R,75,lenient,25-34,1.4468
SD,2015,4,online,R,75,lenient,25-34,2.1702
SD,2015,1,tv,L,75,strict,25-34,4.77444
SD,2015,2,tv,L,75,strict,25-34,12.00844
SD,2015,3,tv,L,75,strict,25-34,19.24244
SD,2015,4,tv,L,75,strict,25-34,26.47644
SD,2015,1,tv,R,75,strict,25-34,1.15744
SD,2015,2,tv,R,75,strict,25-34,4.77444
SD,2015,3,tv,R,75,strict,25-34,8.39144
SD,2015,4,tv,R,75,strict,25-34,12.00844
SD,2015,1,online,L,75,strict,25-34,0.43404
SD,2015,2,online,L,75,strict,25-34,1.88084
SD,2015,3,online,L,75,strict,25-34,3.32764
SD,2015,4,online,L,75,strict,25-34,4.77444
SD,2015,1,online,R,75,strict,25-34,0.07234
SD,2015,2,online,R,75,strict,25-34,0.43404
SD,2015,3,online,R,75,strict,25-34,1.15744
SD,2015,4,online,R,75,strict,25-34,1.88084
TN,2015,1,tv,L,50,lenient,25-34,7.08932
TN,2015,2,tv,L,50,lenient,25-34,14.32332
TN,2015,3,tv,L,50,lenient,25-34,21.55732
TN,2015,4,tv,L,50,lenient,25-34,28.79132
TN,2015,1,tv,R,50,lenient,25-34,3.47232
TN,2015,2,tv,R,50,lenient,25-34,7.08932
TN,2015,3,tv,R,50,lenient,25-34,10.70632
TN,2015,4,tv,R,50,lenient,25-34,14.32332
TN,2015,1,online,L,50,lenient,25-34,1.30212
TN,2015,2,online,L,50,lenient,25-34,2.74892
TN,2015,3,online,L,50,lenient,25-34,4.19572
TN,2015,4,online,L,50,lenient,25-34,5.64252
TN,2015,1,online,R,50,lenient,25-34,0.57872
TN,2015,2,online,R,50,lenient,25-34,1.30212
TN,2015,3,online,R,50,lenient,25-34,2.02552
TN,2015,4,online,R,50,lenient,25-34,2.74892
TN,2015,1,tv,L,50,strict,25-34,6.79996
TN,2015,2,tv,L,50,strict,25-34,14.03396
TN,2015,3,tv,L,50,strict,25-34,21.26796
TN,2015,4,tv,L,50,strict,25-34,28.50196
TN,2015,1,tv,R,50,strict,25-34,3.18296
TN,2015,2,tv,R,50,strict,25-34,6.79996
TN,2015,3,tv,R,50,strict,25-34,10.41696
TN,2015,4,tv,R,50,strict,25-34,14.03396
TN,2015,1,online,L,50,strict,25-34,1.01276
TN,2015,2,online,L,50,strict,25-34,2.45956
TN,2015,3,online,L,50,strict,25-34,3.90636
TN,2015,4,online,L,50,strict,25-34,5.35316
TN,2015,1,online,R,50,strict,25-34,0.28936
TN,2015,2,online,R,50,strict,25-34,1.01276
TN,2015,3,online,R,50,strict,25-34,1.73616
TN,2015,4,online,R,50,strict,25-34,2.45956
TN,2015,1,tv,L,75,lenient,25-34,4.91912
TN,2015,2,tv,L,75,lenient,25-34,12.15312
TN,2015,3,tv,L,75,lenient,25-34,19.38712
TN,2015,4,tv,L,75,lenient,25-34,26.62112
TN,2015,1,tv,R,75,lenient,25-34,1.30212
TN,2015,2,tv,R,75,lenient,25-34,4.91912
TN,2015,3,tv,R,75,lenient,25-34,8.53612
TN,2015,4,tv,R,75,lenient,25-34,12.15312
TN,2015,1,online,L,75,lenient,25-34,0.57872
TN,2015,2,online,L,75,lenient,25-34,2.02552
TN,2015,3,online,L,75,lenient,25-34,3.47232
TN,2015,4,online,L,75,lenient,25-34,4.91912
TN,2015,1,online,R,75,lenient,25-34,0.21702
TN,2015,2,online,R,75,lenient,25-34,0.57872
TN,2015,3,online,R,75,lenient,25-34,1.30212
TN,2015,4,online,R,75,lenient,25-34,2.02552
TN,2015,1,tv,L,75,strict,25-34,4.62976
TN,2015,2,tv,L,75,strict,25-34,11.86376
TN,2015,3,tv,L,75,strict,25-34,19.09776
TN,2015,4,tv,L,75,strict,25-34,26.33176
TN,2015,1,tv,R,75,strict,25-34,1.01276
TN,2015,2,tv,R,75,strict,25-34,4.62976
TN,2015,3,tv,R,75,strict,25-34,8.24676
TN,2015,4,tv,R,75,strict,25-34,11.86376
TN,2015,1,online,L,75,strict,25-34,0.28936
TN,2015,2,online,L,75,strict,25-34,1.73616
TN,2015,3,online,L,75,strict,25-34,3.18296
TN,2015,4,online,L,75,strict,25-34,4.62976
TN,2015,1,online,R,75,strict,25-34,0
TN,2015,2,online,R,75,strict,25-34,0.28936
TN,2015,3,online,R,75,strict,25-34,1.01276
TN,2015,4,online,R,75,strict,25-34,1.73616
TX,2015,1,tv,L,50,lenient,25-34,7.234
TX,2015,2,tv,L,50,lenient,25-34,14.468
TX,2015,3,tv,L,50,lenient,25-34,21.702
TX,2015,4,tv,L,50,lenient,25-34,28.936
TX,2015,1,tv,R,50,lenient,25-34,3.617
TX,2015,2,tv,R,50,lenient,25-34,7.234
TX,2015,3,tv,R,50,lenient,25-34,10.851
TX,2015,4,tv,R,50,lenient,25-34,14.468
TX,2015,1,online,L,50,lenient,25-34,1.4468
TX,2015,2,online,L,50,lenient,25-34,2.8936
TX,2015,3,online,L,50,lenient,25-34,4.3404
TX,2015,4,online,L,50,lenient,25-34,5.7872
TX,2015,1,online,R,50,lenient,25-34,0.7234
TX,2015,2,online,R,50,lenient,25-34,1.4468
TX,2015,3,online,R,50,lenient,25-34,2.1702
TX,2015,4,online,R,50,lenient,25-34,2.8936
TX,2015,1,tv,L,50,strict,25-34,6.94464
TX,2015,2,tv,L,50,strict,25-34,14.17864
TX,2015,3,tv,L,50,strict,25-34,21.41264
TX,2015,4,tv,L,50,strict,25-34,28.64664
TX,2015,1,tv,R,50,strict,25-34,3.32764
TX,2015,2,tv,R,50,strict,25-34,6.94464
TX,2015,3,tv,R,50,strict,25-34,10.56164
TX,2015,4,tv,R,50,strict,25-34,14.17864
TX,2015,1,online,L,50,strict,25-34,1.15744
TX,2015,2,online,L,50,strict,25-34,2.60424
TX,2015,3,online,L,50,strict,25-34,4.05104
TX,2015,4,online,L,50,strict,25-34,5.49784
TX,2015,1,online,R,50,strict,25-34,0.43404
TX,2015,2,online,R,50,strict,25-34,1.15744
TX,2015,3,online,R,50,strict,25-34,1.88084
TX,2015,4,online,R,50,strict,25-34,2.60424
TX,2015,1,tv,L,75,lenient,25-34,5.0638
TX,2015,2,tv,L,75,lenient,25-34,12.2978
TX,2015,3,tv,L,75,lenient,25-34,19.5318
TX,2015,4,tv,L,75,lenient,25-34,26.7658
TX,2015,1,tv,R,75,lenient,25-34,1.4468
TX,2015,2,tv,R,75,lenient,25-34,5.0638
TX,2015,3,tv,R,75,lenient,25-34,8.6808
TX,2015,4,tv,R,75,lenient,25-34,12.2978
TX,2015,1,online,L,75,lenient,25-34,0.7234
TX,2015,2,online,L,75,lenient,25-34,2.1702
TX,2015,3,online,L,75,lenient,25-34,3.617
TX,2015,4,online,L,75,lenient,25-34,5.0638
TX,2015,1,online,R,75,lenient,25-34,0.3617
TX,2015,2,online,R,75,lenient,25-34,0.7234
TX,2015,3,online,R,75,lenient,25-34,1.4468
TX,2015,4,online,R,75,lenient,25-34,2.1702
TX,2015,1,tv,L,75,strict,25-34,4.77444
TX,2015,2,tv,L,75,strict,25-34,12.00844
TX,2015,3,tv,L,75,strict,25-34,19.24244
TX,2015,4,tv,L,75,strict,25-34,26.47644
TX,2015,1,tv,R,75,strict,25-34,1.15744
TX,2015,2,tv,R,75,strict,25-34,4.77444
TX,2015,3,tv,R,75,strict,25-34,8.39144
TX,2015,4,tv,R,75,strict,25-34,12.00844
TX,2015,1,online,L,75,strict,25-34,0.43404
TX,2015,2,online,L,75,strict,25-34,1.88084
TX,2015,3,online,L,75,strict,25-34,3.32764
TX,2015,4,online,L,75,strict,25-34,4.77444
TX,2015,1,online,R,75,strict,25-34,0.07234
TX,2015,2,online,R,75,strict,25-34,0.43404
TX,2015,3,online,R,75,strict,25-34,1.15744
TX,2015,4,online,R,75,strict,25-34,1.88084
UT,2015,1,tv,L,50,lenient,25-34,7.08932
UT,2015,2,tv,L,50,lenient,25-34,14.32332
UT,2015,3,tv,L,50,lenient,25-34,21.55732
UT,2015,4,tv,L,50,lenient,25-34,28.79132
UT,2015,1,tv,R,50,lenient,25-34,3.47232
UT,2015,2,tv,R,50,lenient,25-34,7.08932
UT,2015,3,tv,R,50,lenient,25-34,10.70632
UT,2015,4,tv,R,50,lenient,25-34,14.32332
UT,2015,1,online,L,50,lenient,25-34,1.30212
UT,2015,2,online,L,50,lenient,25-34,2.74892
UT,2015,3,online,L,50,lenient,25-34,4.19572
UT,2015,4,online,L,50,lenient,25-34,5.64252
UT,2015,1,online,R,50,lenient,25-34,0.57872
UT,2015,2,online,R,50,lenient,25-34,1.30212
UT,2015,3,online,R,50,lenient,25-34,2.02552
UT,2015,4,online,R,50,lenient,25-34,2.74892
UT,2015,1,tv,L,50,strict,25-34,6.79996
UT,2015,2,tv,L,50,strict,25-34,14.03396
UT,2015,3,tv,L,50,strict,25-34,21.26796
UT,2015,4,tv,L,50,strict,25-34,28.50196
UT,2015,1,tv,R,50,strict,25-34,3.18296
UT,2015,2,tv,R,50,strict,25-34,6.79996
UT,2015,3,tv,R,50,strict,25-34,10.41696
UT,2015,4,tv,R,50,strict,25-34,14.03396
UT,2015,1,online,L,50,strict,25-34,1.01276
UT,2015,2,online,L,50,strict,25-34,2.45956
UT,2015,3,online,L,50,strict,25-34,3.90636
UT,2015,4,online,L,50,strict,25-34,5.35316
UT,2015,1,online,R,50,strict,25-34,0.28936
UT,2015,2,online,R,50,strict,25-34,1.01276
UT,2015,3,online,R,50,strict,25-34,1.73616
UT,2015,4,online,R,50,strict,25-34,2.45956
UT,2015,1,tv,L,75,lenient,25-34,4.91912
UT,2015,2,tv,L,75,lenient,25-34,12.15312
UT,2015,3,tv,L,75,lenient,25-34,19.38712
UT,2015,4,tv,L,75,lenient,25-34,26.62112
UT,2015,1,tv,R,75,lenient,25-34,1.30212
UT,2015,2,tv,R,75,lenient,25-34,4.91912
UT,2015,3,tv,R,75,lenient,25-34,8.53612
UT,2015,4,tv,R,75,lenient,25-34,12.15312
UT,2015,1,online,L,75,lenient,25-34,0.57872
UT,2015,2,online,L,75,lenient,25-34,2.02552
UT,2015,3,online,L,75,lenient,25-34,3.47232
UT,2015,4,online,L,75,lenient,25-34,4.91912
UT,2015,1,online,R,75,lenient,25-34,0.21702
UT,2015,2,online,R,75,lenient,25-34,0.57872
UT,2015,3,online,R,75,lenient,25-34,1.30212
UT,2015,4,online,R,75,lenient,25-34,2.02552
UT,2015,1,tv,L,75,strict,25-34,4.62976
UT,2015,2,tv,L,75,strict,25-34,11.86376
UT,2015,3,tv,L,75,strict,25-34,19.09776
UT,2015,4,tv,L,75,strict,25-34,26.33176
UT,2015,1,tv,R,75,strict,25-34,1.01276
UT,2015,2,tv,R,75,strict,25-34,4.62976
UT,2015,3,tv,R,75,strict,25-34,8.24676
UT,2015,4,tv,R,75,strict,25-34,11.86376
UT,2015,1,online,L,75,strict,25-34,0.28936
UT,2015,2,online,L,75,strict,25-34,1.73616
UT,2015,3,online,L,75,strict,25-34,3.18296
UT,2015,4,online,L,75,strict,25-34,4.62976
UT,2015,1,online,R,75,strict,25-34,0
UT,2015,2,online,R,75,strict,25-34,0.28936
UT,2015,3,online,R,75,strict,25-34,1.01276
UT,2015,4,online,R,75,strict,25-34,1.73616
VA,2015,1,tv,L,50,lenient,25-34,7.234
VA,2015,2,tv,L,50,lenient,25-34,14.468
VA,2015,3,tv,L,50,lenient,25-34,21.702
VA,2015,4,tv,L,50,lenient,25-34,28.936
VA,2015,1,tv,R,50,lenient,25-34,3.617
VA,2015,2,tv,R,50,lenient,25-34,7.234
VA,2015,3,tv,R,50,lenient,25-34,10.851
VA,2015,4,tv,R,50,lenient,25-34,14.468
VA,2015,1,online,L,50,lenient,25-34,1.4468
VA,2015,2,online,L,50,lenient,25-34,2.8936
VA,2015,3,online,L,50,lenient,25-34,4.3404
VA,2015,4,online,L,50,lenient,25-34,5.7872
